Employee ID,Training Program Name,Training Date,Training Duration,training_hours,Training Type,Training Outcome,Department,Job Title,Supervisor,Location,Trainer,Training Cost
1058,"Work,Health & Safety",2023-04-15,3,24,Internal,Incomplete,Operations,Analyst,Brandon Boone,North Daniel,Nicole Pope,297.3
2560,Power BI,2022-12-15,4,32,External,Incomplete,IT,Representative,Mrs. Elizabeth Smith,Barkerfurt,Sarah Wheeler,578.86
2944,Communication Skills,2023-03-01,2,16,Internal,Incomplete,Sales,Engineer,Gordon Solomon,Erinhaven,Rachel Olson,804.22
1742,Project Management,2022-12-22,2,16,External,Incomplete,Operations,Specialist,Krystal Smith,Lake Lisa,Sean Mcgee,420.16
2213,"Work,Health & Safety",2023-02-27,2,16,External,Passed,Sales,Representative,Brian Rivera,South Petertown,Larry Roberts,213.16
2808,Conflict Management,2022-11-23,5,40,Internal,Incomplete,IT,Representative,Patrick Mason,South Gary,Mr. Daniel Moore PhD,266.3
2504,Communication Skills,2023-04-25,3,24,Internal,Completed,Operations,Analyst,Joseph Mcdaniel,New Luisport,Jean Mcneil,889.78
1481,"Work,Health & Safety",2023-03-16,4,32,Internal,Failed,Operations,Manager,Emma Williams,New Bruceberg,Stephanie Johnson,134.81
1720,Email Management,2023-01-27,4,32,Internal,Completed,HR,Manager,Candace Ramos,West Michaelfort,Angel Chen Jr.,711.58
2240,Power BI,2022-12-10,1,8,Internal,Completed,Operations,Manager,Harold Morton,Jamesville,Jeffrey Kelley DDS,809.76
2258,Product Training,2023-05-24,5,40,Internal,Failed,Finance,Manager,Carolyn Miller MD,Lake Robertchester,Patrick Velez,253.07
2683,Development,2023-01-08,4,32,Internal,Passed,IT,Representative,Alicia Alexander,West Jamesland,Jennifer Owens,393.77
1405,Development,2023-07-13,5,40,Internal,Passed,IT,Representative,Michele Morales,East Jeffery,Evan Moon,490.0
1623,Product Training,2022-10-12,4,32,External,Completed,Finance,Manager,Matthew Petersen,North Erika,Amanda Roth,402.65
2384,Project Management,2023-08-25,3,24,External,Failed,Marketing,Manager,Erica Diaz,North Michael,Maria Townsend,515.25
2390,Conflict Management,2022-11-12,4,32,Internal,Completed,Operations,Specialist,Becky Anderson MD,North Amyhaven,Eric Martinez,507.53
1042,Data Visualization Training,2022-10-01,2,16,External,Completed,HR,Manager,Sara Young,West Lisamouth,Jeremy Gonzalez,649.79
2965,Technical Skills,2023-02-23,3,24,External,Completed,Operations,Representative,Samantha Lynch,Ericborough,Anthony Brown,763.32
1180,Technical Skills,2023-07-15,2,16,External,Failed,IT,Representative,David Edwards,East Shelbychester,Edgar Campbell,113.56
1945,Advanced Presentation Skills,2023-01-27,2,16,External,Failed,Operations,Analyst,Regina Jones,East William,David Woods,625.66
2241,Product Training,2022-12-18,1,8,Internal,Failed,IT,Analyst,Joseph Phillips,Lake Douglas,Tonya Patterson,385.56
1774,Leadership Development,2023-07-22,2,16,Internal,Incomplete,Operations,Representative,Kevin Jackson,Charlesmouth,Nicholas Chambers,368.52
2115,Development,2023-06-27,4,32,External,Passed,IT,Representative,Patrick Lucas,South Zacharyland,Roy Rosario,641.65
2121,Development,2023-07-23,5,40,Internal,Passed,IT,Analyst,Stephanie Johnson,Pricechester,Joseph Ramirez,294.74
2620,Development,2022-11-28,3,24,External,Passed,IT,Manager,Jennifer Caldwell,New Margaret,Rodney Gonzalez,842.91
2654,Development,2023-04-16,2,16,External,Incomplete,Sales,Manager,Lori Fletcher,Maryport,Stephanie Conway,312.15
1601,Development,2023-05-11,5,40,Internal,Passed,Finance,Manager,Victor Collins,North Joannafort,Regina Costa,693.51
2290,Product Training,2023-05-10,1,8,Internal,Completed,Operations,Representative,Michael Ritter,North Carlyview,Adriana Ruiz,437.55
1963,"Work,Health & Safety",2022-12-07,5,40,External,Passed,Marketing,Engineer,Robert Le,North Curtis,Kevin Palmer,514.42
1346,Project Management,2023-05-23,2,16,External,Failed,IT,Engineer,Cynthia Ford,West Rebeccaville,Michele Gonzalez,811.25
1241,Customer Service,2022-12-18,5,40,Internal,Incomplete,IT,Specialist,John Allen,New Jacquelinemouth,Dr. Tonya Cox DDS,678.37
2919,Communication Skills,2023-01-29,1,8,External,Incomplete,Marketing,Analyst,Jamie Olsen,Robertstad,Christine Reynolds,495.59
1729,Product Training,2022-10-31,1,8,Internal,Failed,HR,Engineer,Joseph Lee,West Nicoleborough,Richard Li,130.91
1320,Technical Skills,2022-12-23,4,32,Internal,Incomplete,Finance,Representative,Anthony Hensley,Stevenberg,John Dyer Jr.,735.36
1982,Advanced Presentation Skills,2023-03-09,3,24,Internal,Completed,Finance,Engineer,Gabriella Payne,Millermouth,Carrie Torres,696.94
2204,Leadership Development,2023-09-18,1,8,External,Passed,IT,Representative,Jacob Chambers,Port Martinville,Andrew Morales,838.23
2656,Project Management,2022-11-29,3,24,External,Incomplete,Operations,Engineer,Billy Torres,Meaganborough,James Lynn,912.27
2819,Development,2023-05-01,5,40,Internal,Completed,IT,Analyst,Laura Williams,Brooksmouth,Jennifer Wright,195.6
2991,"Work,Health & Safety",2022-11-17,1,8,Internal,Incomplete,Sales,Representative,Rebecca Brown,North Christine,Kimberly Chang,152.22
2094,Technical Skills,2022-11-08,1,8,External,Failed,IT,Engineer,Xavier Howard,Kimberlyport,Michelle Wiley,472.13
2707,Product Training,2023-08-09,3,24,Internal,Completed,HR,Specialist,Gerald Meyer,Port Alexander,Sarah Gray,630.78
2639,Product Training,2023-09-21,1,8,Internal,Failed,HR,Representative,Earl Barnett,Kathleenhaven,Adrian Roth,270.56
1901,Project Management,2023-04-17,2,16,External,Completed,Sales,Engineer,Matthew Johnson,East Chad,Ashley Parker,796.62
2971,Communication Skills,2022-11-04,4,32,Internal,Incomplete,IT,Engineer,Blake George,Martintown,Olivia Newton,629.1
2245,Technical Skills,2022-10-23,1,8,External,Failed,Finance,Manager,Jonathan Webb,Kempbury,Kristen Vaughn,594.21
2586,Development,2023-08-19,1,8,External,Failed,IT,Specialist,Shelby Love,Port Amandaborough,Bethany Chavez,185.8
2322,Conflict Management,2023-08-04,5,40,External,Incomplete,Operations,Manager,Peter Mason,Port Justinmouth,Christine Anderson,356.48
1513,Communication Skills,2023-02-05,3,24,Internal,Completed,Marketing,Manager,Elizabeth Martinez,Kennethside,Nathan Dean,606.44
2581,Email Management,2023-04-13,1,8,External,Failed,Sales,Engineer,Jamie Horn,Rogerston,James Mitchell,733.63
2926,Leadership Development,2023-07-10,1,8,Internal,Failed,Sales,Specialist,James Murphy,Scottstad,Kevin Whitehead,866.14
1530,Advanced Presentation Skills,2023-02-23,4,32,Internal,Passed,Operations,Specialist,Hector Scott,Jacksonbury,Karen Gordon,728.13
1308,Product Training,2023-04-26,3,24,External,Failed,Marketing,Specialist,William Henderson,Wheelermouth,Kevin Riley,819.94
1928,Advanced Presentation Skills,2023-07-20,4,32,External,Completed,HR,Manager,Shawn Ortiz,Port Jamiemouth,Michael Jimenez,162.77
1618,Customer Service,2023-08-24,2,16,Internal,Failed,IT,Engineer,Dennis Jarvis,Peterschester,Julie Mccormick,854.9
2740,Product Training,2023-07-11,5,40,Internal,Passed,Finance,Manager,Jerry Schroeder,Andrewtown,Christina Williams,525.97
2730,"Work,Health & Safety",2022-10-22,1,8,Internal,Failed,HR,Manager,Alyssa Flynn,Butlerstad,Sarah Miller,626.39
1942,Email Management,2023-01-05,4,32,External,Failed,Operations,Manager,Kevin Compton,Port Lindachester,Mary Haynes,724.06
2523,Leadership Development,2023-04-21,2,16,External,Completed,Sales,Engineer,Melissa Johnson,Connerchester,Heather Mann,671.22
1314,Advanced Presentation Skills,2023-03-28,5,40,Internal,Incomplete,Marketing,Analyst,Nicholas Gutierrez,New Elizabethport,Joseph Martin,477.99
1103,Product Training,2023-05-08,1,8,Internal,Incomplete,Operations,Manager,Kevin Jordan,Melaniemouth,Julie Garcia,537.99
2681,Data Visualization Training,2023-04-06,1,8,Internal,Passed,Sales,Representative,Christina Hart,North Stephaniehaven,Jessica Delgado,544.41
1455,Advanced Presentation Skills,2023-06-20,3,24,External,Incomplete,Finance,Representative,Eric Baker,West Dawn,Cynthia Gonzalez,592.41
1080,Development,2023-09-06,2,16,Internal,Passed,IT,Analyst,Danielle Murray,Royburgh,Erica Francis DDS,617.23
1314,Project Management,2022-11-30,4,32,Internal,Failed,Finance,Engineer,Jennifer Parker,East Jasonville,Keith Wang,530.79
1051,Email Management,2023-01-29,4,32,External,Failed,IT,Manager,Jeffrey Yu,Lake Andrew,James Lane,708.42
2359,Customer Service,2023-06-07,5,40,External,Incomplete,Marketing,Engineer,Jessica Miller,Smithmouth,Michelle Webb,543.11
2906,Communication Skills,2023-07-20,1,8,Internal,Passed,IT,Specialist,Cameron Benjamin,Taylormouth,Daniel Warren,854.57
2947,Technical Skills,2023-07-21,4,32,External,Passed,IT,Representative,Rebecca Phillips,West Keithfort,Gary Oconnor,385.21
2906,Power BI,2023-05-09,1,8,Internal,Failed,HR,Representative,Mr. Kevin Fowler,Hornborough,Derek White,204.8
1018,Email Management,2023-02-13,4,32,External,Passed,IT,Analyst,Lauren Walker,West Jameshaven,Gabrielle Torres,710.69
2737,Advanced Presentation Skills,2022-10-16,4,32,Internal,Completed,Sales,Representative,Amanda Myers,Davidstad,Scott Johnson,119.96
1586,Conflict Management,2023-08-08,5,40,External,Passed,Operations,Engineer,Eddie Hanson,East Breannachester,Monica Long,391.77
2255,Advanced Presentation Skills,2023-06-20,4,32,External,Failed,Finance,Representative,Tammy Lam,Port Charlesbury,Patricia Johnson,221.9
2686,Email Management,2022-11-30,3,24,Internal,Passed,Operations,Analyst,Ernest Moore,Ericksonside,Kristina Wilkins,290.32
2128,Power BI,2023-08-13,1,8,External,Failed,HR,Specialist,Adam Rogers,Natalieberg,Abigail Powell,543.43
2125,Product Training,2023-02-01,3,24,Internal,Completed,Finance,Engineer,Christopher Scott,Cassandrabury,Elijah Day,981.28
2090,Power BI,2023-02-17,3,24,Internal,Failed,Operations,Representative,Jessica Middleton,Whitemouth,Joseph Luna,855.26
2840,Project Management,2022-10-24,4,32,External,Passed,Operations,Analyst,Kenneth Jones,South Benjaminberg,Cristian Williams,882.65
1937,"Work,Health & Safety",2023-03-06,5,40,Internal,Completed,Sales,Analyst,Marc Warren,Port Jeffrey,Brian Everett,190.52
2831,Project Management,2022-12-17,1,8,External,Passed,Finance,Analyst,Amy Wiley,Mckinneytown,Robert Burns,883.11
1567,Data Visualization Training,2023-06-26,1,8,External,Incomplete,HR,Analyst,Joseph Miller,Port Alanfurt,Stephen Gray,753.65
2725,"Work,Health & Safety",2023-05-29,4,32,External,Completed,Marketing,Engineer,Curtis Greene,Lake Brooke,Adam Ellis,404.97
1529,Project Management,2023-01-31,2,16,Internal,Failed,HR,Representative,Juan Castillo,Erinmouth,Charles Barker,288.62
2353,Technical Skills,2022-11-23,5,40,Internal,Incomplete,IT,Representative,Wanda Arellano,Josephton,Anthony Rodriguez,148.27
1566,Project Management,2023-04-21,1,8,External,Incomplete,Finance,Representative,Karen Davidson,Nicholasberg,Jasmine Logan,903.28
1923,Leadership Development,2023-02-10,4,32,External,Passed,Operations,Analyst,Tricia Humphrey,Lake Kenneth,Rebecca Bell,232.28
1463,Leadership Development,2022-10-05,5,40,External,Incomplete,Sales,Engineer,Hannah Phillips,North Christopherborough,David Beck,534.74
2703,Customer Service,2022-10-15,1,8,Internal,Incomplete,Operations,Specialist,Jonathon Baldwin,Port Markbury,James Sullivan,382.92
1136,Communication Skills,2023-06-04,3,24,Internal,Incomplete,Marketing,Engineer,Eric Cardenas,Ariasview,Patrick House,605.66
2899,Advanced Presentation Skills,2023-01-10,1,8,Internal,Incomplete,HR,Specialist,Craig Stafford,North Christopher,Katrina Anderson,224.4
2345,Customer Service,2022-11-22,3,24,Internal,Failed,IT,Manager,Natasha Brown PhD,Port Dianahaven,Donald Villegas,834.34
1584,Technical Skills,2023-08-09,4,32,External,Incomplete,Marketing,Representative,Carlos Lara,Andrewshire,Allison Medina,424.49
2914,Technical Skills,2023-01-07,4,32,External,Passed,IT,Analyst,Vanessa Burton,West Dennis,Jacob Tucker,926.43
2410,Data Visualization Training,2023-07-12,3,24,External,Failed,Operations,Representative,Mr. Frank Turner,Sabrinamouth,John Mcgee,888.29
2806,Product Training,2022-10-29,3,24,External,Incomplete,Operations,Specialist,Michelle Adams,Englishchester,Wanda Robbins,296.39
2791,Email Management,2023-02-16,2,16,External,Passed,Sales,Representative,James Garza,Boydstad,Johnny Torres,207.96
2298,Power BI,2023-01-23,1,8,Internal,Failed,HR,Specialist,Brandon Pena,Duarteton,Dustin Holmes,692.43
2386,Power BI,2022-11-21,5,40,External,Incomplete,Sales,Representative,Cody Davis,North Mason,Zachary Simon,357.05
1049,"Work,Health & Safety",2023-04-24,4,32,External,Passed,Operations,Engineer,Brian Hale,Victoriashire,Douglas Conner,279.69
2009,Project Management,2023-02-14,1,8,External,Completed,Operations,Representative,William Blackwell,South Nicole,Mrs. Megan Weber,165.31
1350,"Work,Health & Safety",2022-12-29,5,40,Internal,Completed,Finance,Manager,William Walker,North Ashleystad,Brian Cook,499.32
2975,Conflict Management,2022-10-05,3,24,Internal,Passed,HR,Analyst,Robert Greer,South Kevin,Taylor Dean,327.55
1635,Technical Skills,2023-04-03,4,32,Internal,Completed,HR,Representative,Christopher Williams,Tiffanyburgh,Sergio Rosales,115.78
1455,Project Management,2023-05-20,5,40,External,Passed,Marketing,Specialist,Amy Thompson,West Mark,Evan Davis,580.34
2318,"Work,Health & Safety",2022-11-26,1,8,External,Incomplete,HR,Representative,Samuel Woods,Howellport,James Smith,774.99
1588,Development,2023-04-05,2,16,Internal,Completed,HR,Specialist,Sara Smith,West Johnstad,Jennifer Gonzales,989.04
1084,Project Management,2022-10-30,3,24,Internal,Incomplete,Marketing,Specialist,Robin Jones,East Mariaview,Lauren Williams,364.36
2977,Leadership Development,2023-01-26,4,32,Internal,Incomplete,Sales,Specialist,Donna Gomez,Stevenmouth,Albert Flores,826.9
2390,Advanced Presentation Skills,2023-03-28,4,32,External,Failed,Sales,Specialist,James Howard,Caseyhaven,Samantha Hoffman,229.75
1821,Advanced Presentation Skills,2023-06-09,3,24,Internal,Failed,Finance,Engineer,Caitlyn Miller,South Theresabury,Jason Mayo,502.82
2729,"Work,Health & Safety",2023-09-09,2,16,Internal,Failed,Finance,Representative,Tina Goodwin,Nicoleton,Gary Murphy,139.48
1328,Advanced Presentation Skills,2022-12-19,2,16,External,Passed,Finance,Representative,Brandon White,West Elizabethfurt,Cheryl Hopkins,536.14
1340,"Work,Health & Safety",2023-04-29,5,40,Internal,Incomplete,Operations,Analyst,Sara Rogers,East Alexaview,Justin Goodwin,450.11
2828,Power BI,2023-03-19,3,24,External,Failed,Marketing,Specialist,Damon Diaz,Phillipside,Daniel Wright,548.99
2971,Product Training,2023-08-29,3,24,Internal,Failed,IT,Engineer,Robert Cooke,Moraleston,Stephanie Sanchez,429.75
2028,Development,2023-03-20,3,24,External,Failed,Finance,Specialist,Jackson Warren,Olsonfurt,Mark Watkins,338.12
1090,Email Management,2022-12-26,1,8,Internal,Failed,Finance,Analyst,Megan Garrison,Clarkmouth,Travis Figueroa,384.55
2788,Product Training,2023-07-09,4,32,Internal,Completed,Sales,Representative,Brandon Deleon,North Kevinhaven,Kelly Williams,656.51
2263,"Work,Health & Safety",2023-09-17,5,40,External,Incomplete,IT,Manager,Rachel Green,Port Patrickbury,Mrs. Megan Nguyen,984.2
2356,Conflict Management,2022-12-17,4,32,External,Incomplete,IT,Engineer,Frank Davis,Bakershire,Ryan Walton,624.01
1400,Power BI,2023-07-22,2,16,External,Failed,IT,Analyst,Kelly Lucero,Michaelchester,Joseph Osborne,588.16
1869,"Work,Health & Safety",2023-03-28,1,8,Internal,Completed,Sales,Specialist,Mario Flynn,New Meghanmouth,Sydney Parker,682.61
1100,"Work,Health & Safety",2023-09-12,5,40,Internal,Completed,Sales,Representative,Carmen Gonzalez,New Michaelhaven,Michael Sims,400.94
1916,Product Training,2023-09-09,1,8,Internal,Passed,IT,Engineer,Jake Pearson,West Colleenstad,Christina Jimenez,262.12
2072,Advanced Presentation Skills,2023-09-06,2,16,External,Incomplete,Sales,Manager,Jennifer Olson,North Staceybury,Sarah Obrien,697.49
1046,Technical Skills,2023-02-08,5,40,Internal,Passed,Marketing,Manager,Matthew Rollins,Port Taraborough,Miss Morgan Davis,852.45
2694,Advanced Presentation Skills,2022-12-21,3,24,Internal,Completed,Sales,Analyst,Joseph Whitaker,Lake Stephanieside,Mr. Andrew Hoffman PhD,547.99
1365,Product Training,2022-10-16,1,8,External,Failed,Sales,Engineer,Mrs. Robin Jordan MD,Floresville,David Mejia,632.47
1314,Leadership Development,2023-03-01,4,32,External,Completed,Marketing,Analyst,Travis Barr,North Rebecca,Bethany Hunter,781.56
2844,Communication Skills,2022-11-09,5,40,Internal,Passed,Operations,Specialist,Jonathan Bailey,East Brian,Dr. Michael Hernandez,289.0
2768,"Work,Health & Safety",2023-06-29,1,8,Internal,Completed,Operations,Manager,Raymond King,Williamsville,Matthew Jimenez,367.17
2848,Leadership Development,2023-05-28,2,16,External,Passed,Operations,Representative,Megan Rodriguez,Port Charlesstad,Sara Glover,348.32
2342,Technical Skills,2022-11-21,4,32,External,Failed,IT,Specialist,Timothy Lee,New Andrea,Patrick Cantrell,246.78
2995,Technical Skills,2023-01-12,1,8,External,Incomplete,Marketing,Specialist,Robert Palmer,Dennismouth,Jimmy Romero,691.01
2077,Data Visualization Training,2023-07-30,1,8,External,Failed,Operations,Manager,Robert Mendoza,Meganview,Kyle Hinton,514.47
2063,Conflict Management,2023-09-11,2,16,External,Failed,Finance,Analyst,Edward Chan,West Ralph,Alyssa Rodriguez,655.69
1892,Technical Skills,2023-03-14,5,40,Internal,Completed,Sales,Representative,James Lee,South Clairetown,Amy Hunter,261.61
2623,Project Management,2023-03-24,3,24,Internal,Incomplete,Finance,Analyst,Janice King,New Wendyville,Thomas Martin,360.33
2280,Technical Skills,2022-10-25,5,40,External,Failed,Marketing,Manager,Travis Reeves,Joannemouth,Matthew Simmons,299.31
1336,Development,2023-05-15,2,16,External,Incomplete,Marketing,Representative,Lisa Copeland,East Robertfurt,Vincent Wilson,747.51
1960,Conflict Management,2022-11-11,1,8,Internal,Incomplete,HR,Representative,Beth Mora,East Jason,Amy Collier,472.35
1871,Advanced Presentation Skills,2022-10-14,2,16,External,Failed,Finance,Representative,Jared Dennis,Eugenetown,Dr. Sarah Day,999.45
1409,Project Management,2023-03-19,3,24,External,Failed,Sales,Analyst,Jesse Berry,Hawkinsport,Darren Brown,138.63
2097,Power BI,2023-03-05,1,8,Internal,Completed,HR,Representative,Ralph Butler,South Maryshire,Terry Payne,265.21
2388,Conflict Management,2023-05-12,3,24,External,Failed,HR,Manager,Glenn Norman,New Sandrahaven,Cynthia Rice MD,399.21
1994,Communication Skills,2023-06-26,4,32,External,Passed,HR,Engineer,Jennifer Page,Beckport,Jesus Skinner,651.13
1816,Communication Skills,2023-07-15,5,40,Internal,Passed,Marketing,Analyst,Patricia Floyd,Jonesview,Christopher Butler,722.14
1682,Development,2022-10-05,1,8,Internal,Failed,Marketing,Analyst,Scott Ortiz,North Nathaniel,Bailey Gomez,632.78
1927,Technical Skills,2023-03-27,3,24,Internal,Incomplete,HR,Analyst,Robin Brown,Brandtton,David Brown,785.41
2161,"Work,Health & Safety",2022-11-03,4,32,External,Completed,Operations,Engineer,Laura Gray,Kramerfurt,Christopher Ali,343.96
1909,Project Management,2023-03-18,3,24,External,Incomplete,IT,Engineer,Thomas Cook,Port Robert,Jaime Stevenson MD,235.57
1085,Conflict Management,2023-07-08,2,16,Internal,Passed,IT,Engineer,Ann Golden,Amyland,Melissa Diaz,905.79
1786,Customer Service,2023-02-05,4,32,External,Incomplete,HR,Manager,Darrell Lopez,Amyshire,Crystal Clark,438.21
2475,Leadership Development,2023-07-06,4,32,External,Incomplete,HR,Specialist,Michael Everett,Lake Timothyview,Jordan Thomas,523.09
1717,Power BI,2023-09-19,2,16,External,Failed,Sales,Representative,Thomas Martinez,North Tina,Laura Garcia,519.27
1078,Technical Skills,2023-07-03,3,24,External,Incomplete,Sales,Manager,Tyler Knight,South Stephen,Jamie Griffin,537.42
1381,Power BI,2023-07-30,4,32,External,Completed,Sales,Analyst,Christopher Jordan,Alexandermouth,Ryan King IV,130.11
2026,Product Training,2023-01-27,2,16,Internal,Failed,HR,Specialist,Kenneth Wise,North John,John Mcclain,324.12
1702,Customer Service,2023-01-14,4,32,External,Incomplete,HR,Analyst,Timothy Alexander,Andersonview,Steven Lee,243.85
2074,Communication Skills,2023-09-01,3,24,Internal,Failed,Finance,Specialist,Philip Frye,West Melindachester,Corey Anderson,354.74
2193,Technical Skills,2023-03-19,4,32,Internal,Incomplete,Sales,Engineer,Rebecca Kim,Port Markfurt,Samuel Harvey,634.62
2141,Communication Skills,2023-01-10,4,32,Internal,Incomplete,IT,Analyst,David Becker,Lake George,Claire Reed,411.1
1785,Advanced Presentation Skills,2023-02-01,1,8,External,Incomplete,Operations,Representative,Bradley Bowman,East Kimberlyport,Amy Jackson,401.22
1277,Communication Skills,2022-12-24,4,32,Internal,Incomplete,IT,Representative,Vanessa Morales,East Adam,Courtney Leblanc,503.08
2886,Development,2022-11-28,1,8,Internal,Failed,Finance,Specialist,Tony Farley,Gutierrezfurt,Christina Howard,754.72
2585,Leadership Development,2022-10-13,1,8,External,Failed,Marketing,Representative,Stacy Duran,Kleinborough,Danielle Foster,552.33
2968,Communication Skills,2023-01-01,2,16,External,Incomplete,Finance,Engineer,Gregory Burch,Port Nicole,Maurice Williams,307.78
2191,Data Visualization Training,2023-06-07,2,16,External,Completed,Finance,Representative,Megan Lewis,Brittanyside,Mr. Matthew Meadows,952.66
2293,Leadership Development,2023-08-27,1,8,Internal,Failed,Marketing,Analyst,Joseph Mccarthy,East Cherylstad,Carolyn Maldonado,457.82
1073,Project Management,2023-02-17,5,40,Internal,Failed,Operations,Manager,Victoria Wolf,Helenshire,Mr. Jacob Dalton DDS,517.31
2242,Power BI,2023-09-21,5,40,Internal,Failed,Finance,Manager,Evan Martinez,Edwardland,Nicholas Lopez,369.29
1623,Conflict Management,2023-06-22,2,16,External,Failed,Marketing,Representative,Kimberly Phillips,Jesusport,Amy Gardner,647.74
2179,Advanced Presentation Skills,2022-10-28,2,16,External,Passed,Operations,Specialist,Stacey Howard,North Michellemouth,Michelle Boyle,812.71
2241,"Work,Health & Safety",2023-04-24,1,8,Internal,Incomplete,HR,Analyst,Kristen Smith,North Jessica,Evan Hill,744.17
2779,Advanced Presentation Skills,2022-11-06,5,40,Internal,Passed,HR,Engineer,Stephanie Reeves,Robbinsburgh,Andrew Johnson,920.22
1163,Advanced Presentation Skills,2023-02-01,4,32,External,Passed,Sales,Engineer,Lauren Russell,Lake Oliviabury,Tracy Ramirez,712.71
1216,Communication Skills,2023-09-19,2,16,Internal,Incomplete,Sales,Specialist,Troy Lee,Harrellfurt,Thomas Bates,568.47
2359,Product Training,2023-06-05,2,16,Internal,Completed,IT,Manager,Christopher Perry,Kevinton,Kathleen Kelly,286.24
2086,Conflict Management,2023-03-27,1,8,Internal,Completed,HR,Specialist,Christopher Perez,Lake Chad,Roy Thomas,585.98
1444,Technical Skills,2022-11-07,1,8,External,Failed,Sales,Analyst,Rachel Acosta,Murraybury,Ronald Kent,265.26
1093,Customer Service,2023-08-13,5,40,External,Passed,HR,Manager,Sean Watson,New Wayne,Ronald Combs,608.21
1448,Power BI,2022-11-30,5,40,Internal,Failed,HR,Manager,Jennifer Robinson,Wernerbury,Christopher Avery,689.02
2680,Product Training,2022-11-30,1,8,External,Completed,Operations,Specialist,Michelle Brown,North Chloeburgh,Anthony Bush,746.55
1885,Data Visualization Training,2023-08-14,5,40,Internal,Failed,Operations,Manager,Adam Banks,Hicksburgh,Sara Alvarez,475.69
1129,Technical Skills,2023-08-09,3,24,External,Passed,Operations,Analyst,Michael Ryan,Michelleville,Jennifer Schroeder,967.04
1808,Customer Service,2023-05-05,1,8,Internal,Incomplete,Sales,Engineer,Adrian Rodriguez,Port Carmenborough,Trevor Elliott,913.26
2407,Customer Service,2022-11-22,5,40,External,Passed,Sales,Specialist,Megan Simon,Port Jessicabury,Dr. Amanda Garza,490.58
2162,Data Visualization Training,2022-10-02,3,24,Internal,Failed,HR,Analyst,Garrett Stevens,Montoyaville,Glenda Freeman,255.18
1011,Leadership Development,2023-01-20,3,24,External,Passed,Marketing,Analyst,Randall Olsen,Mooreview,Amy Rios,600.42
2384,"Work,Health & Safety",2023-04-02,4,32,External,Passed,HR,Manager,Robert Brady,North Scottfurt,Diane Williams,521.85
2025,Data Visualization Training,2023-02-17,2,16,External,Incomplete,Operations,Specialist,Michael King,Wrightland,Robert Valdez DDS,451.45
2503,Development,2023-08-19,4,32,External,Completed,HR,Manager,Kenneth Dyer,Lake Williamburgh,Nicole Smith,472.65
1326,Customer Service,2023-06-14,3,24,Internal,Incomplete,Marketing,Specialist,Jeanette Salazar,Davidbury,Matthew Sutton DDS,239.43
2127,Project Management,2023-02-24,3,24,Internal,Completed,Marketing,Analyst,Sarah Pena,West Kathyland,Jessica Lewis,621.16
2355,Conflict Management,2023-07-01,4,32,Internal,Passed,Sales,Manager,Christopher Gallegos,Nancyville,Howard Henry,945.89
1589,Data Visualization Training,2022-10-10,3,24,External,Passed,HR,Analyst,Larry Martin,Justinmouth,Charles Wall,985.15
1073,Product Training,2023-08-27,3,24,External,Incomplete,Operations,Specialist,Steven Diaz,North Todd,Kristin Singleton,188.84
2358,Development,2022-11-20,4,32,External,Incomplete,Sales,Representative,Keith Robinson,Matthewmouth,Anne Phillips,108.19
2049,Email Management,2023-09-09,4,32,Internal,Incomplete,Marketing,Manager,Benjamin Griffith,Normanhaven,Frank Brown,534.82
2092,Conflict Management,2023-07-04,2,16,External,Failed,Sales,Specialist,Michelle Casey,Victoriaport,Matthew Davidson,349.11
1788,Leadership Development,2023-02-13,5,40,Internal,Incomplete,Sales,Analyst,Karen Dixon,Cooperborough,Rachel Hoffman,796.25
1940,Product Training,2023-06-07,5,40,External,Passed,Marketing,Analyst,Samantha Keller,Veronicamouth,Erin Lewis,726.29
1919,Power BI,2022-10-08,4,32,Internal,Failed,Operations,Engineer,Jamie Butler,Brendachester,Kayla Harding,987.39
1830,Leadership Development,2023-07-23,1,8,Internal,Passed,Finance,Manager,Cynthia Dunlap,Davisview,Colleen Rivera,575.72
2547,Data Visualization Training,2023-01-10,2,16,External,Passed,Marketing,Engineer,Eric Ware,Laurenstad,Tim Taylor,977.63
1762,"Work,Health & Safety",2023-01-01,2,16,External,Failed,HR,Specialist,Leah Murray,New Rebecca,Jerome Martinez,184.58
2859,Communication Skills,2023-08-31,2,16,External,Passed,Marketing,Engineer,Michelle Carey,Lake Bobmouth,Linda Russell,881.52
1364,Technical Skills,2023-02-20,3,24,External,Passed,Sales,Specialist,Jennifer Monroe,North Christown,Michael Wright,295.54
1109,Project Management,2023-02-26,2,16,External,Passed,Marketing,Manager,Jesse Davis,New Lawrence,Richard Miller,654.47
2812,Power BI,2023-04-11,1,8,Internal,Incomplete,Marketing,Representative,William Mccann,Amberland,Robert King,163.51
1948,Leadership Development,2022-11-10,5,40,Internal,Passed,Finance,Engineer,Cassandra Ware,North Faith,Thomas Peters,629.82
1256,Advanced Presentation Skills,2023-05-22,2,16,External,Incomplete,Sales,Analyst,Jason Roberts,Joshuaberg,Michael West,546.72
2386,Product Training,2023-09-23,3,24,External,Incomplete,Marketing,Specialist,Rebecca Olsen,Christineburgh,Crystal Chang,663.06
2281,Leadership Development,2022-12-14,3,24,External,Completed,HR,Representative,Matthew Sims,Nicolebury,Marissa Garcia,393.26
